Trace,Policy,L1_Size,L2_Size,L1_Hits,L1_Misses,L1_Accesses,L1_Writes,L1_Charged,L1_Hit_Ratio,L2_Hits,L2_Misses,L2_Accesses,L2_Writes,L2_Charged,L2_Hit_Ratio,Total_Hits,Total_Misses,Total_Accesses,Remote_Accesses,Remote_Writes,Remote_Charged,Total_Hit_Ratio,Time(s), WeightedFastDB, WeightedModDB, WeightedSlowDB
redis_anonymized_trace_3.txt, HierarchicalCache,210000,490000,5350014,5517193,10867207,5517193,10867207, 0.49230809719553514,4487780,1029413,5517193,997268,4487780,0.813417258,9837794,1029413,10867207,1029413,0,1029413, 0.9052734525071622,67.9118,29191073.5,70367593.5,121838243.5
redis_anonymized_trace_3.txt, HierarchicalCache,280000,420000,9458303,1408904,10867207,1408904,10867207, 0.8703527042413014,396531,1012373,1408904,861470,396531, 0.2814464292812001,9854834,1012373,10867207,1012373,0,1012373, 0.9068414726985508,20.9343,16746926.5,57241846.5,107860496.5
redis_anonymized_trace_3.txt, HierarchicalCache,350000,350000,9702337,1164870,10867207,1164870,10867207, 0.8928087042052295,156274,1008596,1164870,742118,156274, 0.13415574270090225,9858611,1008596,10867207,1008596,0,1008596, 0.9071890321036491,19.2583,15988385.5,56332225.5,106762025.5
redis_anonymized_trace_3.txt, HierarchicalCache,8000,792000,4822623,6044584,10867207,6044584,10867207, 0.4437775962121638,5042152,1002432,6044584,1001280,5042152, 0.8341602995342607,9864775,1002432,10867207,1002432,0,1002432, 0.9077562431634918,41.1876,30584379.5,70681659.5,120803259.5
redis_anonymized_trace_3.txt, HierarchicalCache,40000,760000,4992220,5874987,10867207,5874987,10867207, 0.4593839060947307,4871785,1003202,5874987,997875,4871785, 0.8292418349181028,9864005,1003202,10867207,1003202,0,1003202, 0.9076853877909936,48.8906,30080978.5,70209058.5,120369158.5
redis_anonymized_trace_3.txt, HierarchicalCache,80000,720000,5089633,5777574,10867207,5777574,10867207, 0.4683478468754667,4773362,1004212,5777574,993139,4773362, 0.8261879467056588,9862995,1004212,10867207,1004212,0,1004212, 0.9075924476270674,62.2704,29795809.5,69964289.5,120174889.5
redis_anonymized_trace_3.txt, HierarchicalCache,160000,640000,5234572,5632635,10867207,5632635,10867207, 0.48168512847873424,4624835,1007800,5632635,985117,4624835, 0.8210784117912842,9859407,1007800,10867207,1007800,0,1007800, 0.9072622799952187,36.2184,29386108.5,69698108.5,120088108.5
redis_anonymized_trace_3.txt, HierarchicalCache,240000,560000,5677794,5189413,10867207,5189413,10867207, 0.5224704010883385,4174628,1014785,5189413,978167,4174628, 0.8044509080314093,9852422,1014785,10867207,1014785,0,1014785, 0.9066195205446993,59.6075,28105337.5,68696737.5,119435987.5
redis_anonymized_trace_3.txt, HierarchicalCache,320000,480000,9625449,1241758,10867207,1241758,10867207, 0.8857334731914097,237350,1004408,1241758,779743,237350, 0.19114030269988194,9862799,1004408,10867207,1004408,0,1004408, 0.9075744117140678,20.8157,16189733.5,56366053.5,106586453.5
redis_anonymized_trace_3.txt, HierarchicalCache,400000,400000,9773137,1094070,10867207,1094070,10867207, 0.8993237176764922,90742,1003328,1094070,658645,90742,0.082939848,9863879,1003328,10867207,1003328,0,1003328, 0.9076737932754939,22.8206,15739109.5,55872229.5,106038629.5
redis_anonymized_trace_3.txt, HierarchicalCache,9000,891000,4834136,6033071,10867207,6033071,10867207, 0.44483702206095826,5032049,1001022,6033071,999748,5032049, 0.8340775369625187,9866185,1001022,10867207,1001022,0,1001022, 0.9078859913131313,43.725,30539970.5,70580850.5,120631950.5
redis_anonymized_trace_3.txt, HierarchicalCache,45000,855000,5006840,5860367,10867207,5860367,10867207, 0.46072923797255355,4859013,1001354,5860367,995356,4859013, 0.8291311789858895,9865853,1001354,10867207,1001354,0,1001354, 0.9078554406849892,60.3271,30024182.5,70078342.5,120146042.5
redis_anonymized_trace_3.txt, HierarchicalCache,90000,810000,5109032,5758175,10867207,5758175,10867207, 0.4701329421625998,4756324,1001851,5758175,989519,4756324, 0.8260124084453841,9865356,1001851,10867207,1001851,0,1001851, 0.9078097067627404,37.6105,29721085.5,69795125.5,119887675.5
redis_anonymized_trace_3.txt, HierarchicalCache,180000,720000,5274078,5593129,10867207,5593129,10867207, 0.4853204691877131,4589293,1003836,5593129,978435,4589293, 0.8205233600011729,9863371,1003836,10867207,1003836,0,1003836,0.907627047,60.3005,29239842.5,69393282.5,119585082.5
redis_anonymized_trace_3.txt, HierarchicalCache,270000,630000,9299439,1567768,10867207,1567768,10867207, 0.8557340446353879,564903,1002865,1567768,874655,564903, 0.36032308351745923,9864342,1002865,10867207,1002865,0,1002865,0.907716399,25.8404,17156962.5,57271562.5,107414812.5
redis_anonymized_trace_3.txt, HierarchicalCache,360000,540000,9716864,1150343,10867207,1150343,10867207, 0.8941454782263741,148649,1001694,1150343,715560,148649, 0.12922145829548232,9865513,1001694,10867207,1001694,0,1001694, 0.9078241538971329,18.9336,15896490.5,55964250.5,106048950.5
redis_anonymized_trace_3.txt, HierarchicalCache,450000,450000,9811556,1055651,10867207,1055651,10867207,0.902859033,54356,1001295,1055651,589437,54356,0.051490502,9865912,1001295,10867207,1001295,0,1001295,0.90786087,19.0167,15609621.5,55661421.5,105726171.5
redis_anonymized_trace_3.txt, HierarchicalCache,10000,990000,4844841,6022366,10867207,6022366,10867207, 0.44582209577861176,5021807,1000559,6022366,999165,5021807, 0.8338594831333732,9866648,1000559,10867207,1000559,0,1000559, 0.9079285965565945,33.6363,30504614.5,70526974.5,120554924.5
redis_anonymized_trace_3.txt, HierarchicalCache,50000,950000,5020778,5846429,10867207,5846429,10867207, 0.4620118122347352,4845793,1000636,5846429,993931,4845793, 0.8288466344156408,9866571,1000636,10867207,1000636,0,1000636, 0.9079215110193447,72.6928,29977342.5,70002782.5,120034582.5
redis_anonymized_trace_3.txt, HierarchicalCache,100000,900000,5127158,5740049,10867207,5740049,10867207, 0.4718008960352002,4739186,1000863,5740049,987329,4739186, 0.8256351121741295,9866344,1000863,10867207,1000863,0,1000863, 0.9079006224874524,40.2936,29659791.5,69694311.5,119737461.5
redis_anonymized_trace_3.txt, HierarchicalCache,200000,800000,5321392,5545815,10867207,5545815,10867207, 0.4896743017778165,4544004,1001811,5545815,973691,4544004, 0.8193572991526042,9865396,1001811,10867207,1001811,0,1001811, 0.9078133875613118,60.8281,29083725.5,69156165.5,119246715.5
redis_anonymized_trace_3.txt, HierarchicalCache,300000,700000,9531008,1336199,10867207,1336199,10867207, 0.8770430157445239,335189,1001010,1336199,810547,335189, 0.2508526050386207,9866197,1001010,10867207,1001010,0,1001010, 0.9078870955527027,19.0959,16449270.5,56489670.5,106540170.5
redis_anonymized_trace_3.txt, HierarchicalCache,400000,600000,9773137,1094070,10867207,1094070,10867207, 0.8993237176764922,93402,1000668,1094070,655629,93402,0.085371137,9866539,1000668,10867207,1000668,0,1000668, 0.9079185663804876,19.3,15720489.5,55747209.5,105780609.5
redis_anonymized_trace_3.txt, HierarchicalCache,500000,500000,9832433,1034774,10867207,1034774,10867207,0.904780133,34199,1000575,1034774,527940,34199,0.033049729,9866632,1000575,10867207,1000575,0,1000575,0.907927124,20.1646,15541950.5,55564950.5,105593700.5
redis_anonymized_trace_4.txt, HierarchicalCache,10,990,678732,425962,1104694,425962,1104694, 0.6144072476178923,398611,27351,425962,27351,398611, 0.9357900469994976,1077343,27351,1104694,27351,0,27351, 0.9752411074922105,2.2573,2021690,3115730,4483280
redis_anonymized_trace_4.txt, HierarchicalCache,50,950,1070872,33822,1104694,33822,1104694, 0.9693833767541057,6466,27356,33822,27439,6466, 0.19117734019277394,1077338,27356,1104694,27356,0,27356,0.975236581,1.3846,845305,1939545,3307345
redis_anonymized_trace_4.txt, HierarchicalCache,100,900,1074153,30541,1104694,30541,1104694, 0.9723534299996198,3190,27351,30541,27307,3190, 0.10444975606561671,1077343,27351,1104694,27351,0,27351, 0.9752411074922105,1.4972,835427,1929467,3297017
redis_anonymized_trace_4.txt, HierarchicalCache,200,800,1075355,29339,1104694,29339,1104694, 0.9734415141206524,1980,27359,29339,27222,1980,0.067486963,1077335,27359,1104694,27359,0,27359, 0.9752338656677777,1.3854,831877,1926237,3294187
redis_anonymized_trace_4.txt, HierarchicalCache,300,700,1075960,28734,1104694,28734,1104694, 0.9739891770933852,1381,27353,28734,27222,1381,0.04806153,1077341,27353,1104694,27353,0,27353, 0.9752392970361023,1.3923,830020,1924140,3291790
redis_anonymized_trace_4.txt, HierarchicalCache,400,600,1076265,28429,1104694,28429,1104694, 0.9742652716498867,1074,27355,28429,27091,1074, 0.037778324949875125,1077339,27355,1104694,27355,0,27355, 0.9752374865799941,1.3613,829119,1923319,3291069
redis_anonymized_trace_4.txt, HierarchicalCache,500,500,1076493,28201,1104694,28201,1104694, 0.9744716636462224,846,27355,28201,26961,846, 0.029998936207935888,1077339,27355,1104694,27355,0,27355, 0.9752374865799941,1.3908,828435,1922635,3290385
redis_anonymized_trace_4.txt, HierarchicalCache,20,1980,917183,187511,1104694,187511,1104694, 0.8302597823469666,161497,26014,187511,26013,161497, 0.8612668056807334,1078680,26014,1104694,26014,0,26014, 0.9764513974005471,1.6486,1296978,2337538,3638238
redis_anonymized_trace_4.txt, HierarchicalCache,100,1900,1074153,30541,1104694,30541,1104694, 0.9723534299996198,4529,26012,30541,25952,4529, 0.14829245931698373,1078682,26012,1104694,26012,0,26012, 0.9764532078566553,1.3623,826054,1866534,3167134
redis_anonymized_trace_4.txt, HierarchicalCache,200,1800,1075355,29339,1104694,29339,1104694, 0.9734415141206524,3313,26026,29339,25850,3313, 0.11292136746310372,1078668,26026,1104694,26026,0,26026, 0.9764405346638979,1.2546,822546,1863586,3164886
redis_anonymized_trace_4.txt, HierarchicalCache,400,1600,1076265,28429,1104694,28429,1104694, 0.9742652716498867,2391,26038,28429,25716,2391,0.08410426,1078656,26038,1104694,26038,0,26038, 0.9764296719272486,1.2,819900,1861420,3163320
redis_anonymized_trace_4.txt, HierarchicalCache,600,1400,1076724,27970,1104694,27970,1104694, 0.9746807713267204,1929,26041,27970,25500,1929,0.06896675,1078653,26041,1104694,26041,0,26041, 0.9764269562430863,1.2047,818544,1860184,3162234
redis_anonymized_trace_4.txt, HierarchicalCache,800,1200,1077063,27631,1104694,27631,1104694, 0.9749876436370615,1581,26050,27631,25354,1581,0.057218342,1078644,26050,1104694,26050,0,26050, 0.9764188091905994,1.2019,817590,1859590,3162090
redis_anonymized_trace_4.txt, HierarchicalCache,1000,1000,1077360,27334,1104694,27334,1104694, 0.9752564963691303,1285,26049,27334,25196,1285,0.047011049,1078645,26049,1104694,26049,0,26049, 0.9764197144186535,1.2036,816692,1858652,3161102
redis_anonymized_trace_4.txt, HierarchicalCache,30,2970,1038892,65802,1104694,65802,1104694, 0.9404341835838703,40806,24996,65802,24995,40806, 0.6201331266526853,1079698,24996,1104694,24996,0,24996, 0.9773729195596247,1.313,924725,1924565,3174365
redis_anonymized_trace_4.txt, HierarchicalCache,150,2850,1074856,29838,1104694,29838,1104694, 0.9729898053216547,4841,24997,29838,24880,4841, 0.1622427776660634,1079697,24997,1104694,24997,0,24997, 0.9773720143315705,1.2461,816840,1816720,3066570
redis_anonymized_trace_4.txt, HierarchicalCache,300,2700,1075960,28734,1104694,28734,1104694, 0.9739891770933852,3728,25006,28734,24753,3728, 0.1297417693324981,1079688,25006,1104694,25006,0,25006, 0.9773638672790836,1.2215,813591,1813831,3064131
redis_anonymized_trace_4.txt, HierarchicalCache,600,2400,1076724,27970,1104694,27970,1104694, 0.9746807713267204,2929,25041,27970,24511,2929, 0.10471934215230604,1079653,25041,1104694,25041,0,25041,0.977332184,1.3938,811544,1813184,3065234
redis_anonymized_trace_4.txt, HierarchicalCache,900,2100,1077215,27479,1104694,27479,1104694, 0.9751252383012853,2423,25056,27479,24251,2423,0.088176426,1079638,25056,1104694,25056,0,25056, 0.9773186058763784,1.6884,810176,1812416,3065216
redis_anonymized_trace_4.txt, HierarchicalCache,1200,1800,1077691,27003,1104694,27003,1104694, 0.9755561268550386,1939,25064,27003,24016,1939,0.071806836,1079630,25064,1104694,25064,0,25064, 0.9773113640519456,1.8872,808804,1811364,3064564
redis_anonymized_trace_4.txt, HierarchicalCache,1500,1500,1078075,26619,1104694,26619,1104694, 0.9759037344278144,1555,25064,26619,23787,1555, 0.058416920244937824,1079630,25064,1104694,25064,0,25064, 0.9773113640519456,1.503,807652,1810212,3063412
redis_anonymized_trace_4.txt, HierarchicalCache,40,3960,1065993,38701,1104694,38701,1104694, 0.9649667690781338,14566,24135,38701,24132,14566, 0.37637270354771196,1080559,24135,1104694,24135,0,24135, 0.9781523209142079,1.4832,837395,1802795,3009545
redis_anonymized_trace_4.txt, HierarchicalCache,200,3800,1075355,29339,1104694,29339,1104694, 0.9734415141206524,5193,24146,29339,23979,5193, 0.17699989774702615,1080548,24146,1104694,24146,0,24146, 0.9781423634056128,1.3434,809386,1775226,2982526
redis_anonymized_trace_4.txt, HierarchicalCache,400,3600,1076265,28429,1104694,28429,1104694, 0.9742652716498867,4262,24167,28429,23842,4262, 0.14991733792957895,1080527,24167,1104694,24167,0,24167, 0.9781233536164766,1.4545,806803,1773483,2981833
redis_anonymized_trace_4.txt, HierarchicalCache,800,3200,1077063,27631,1104694,27631,1104694, 0.9749876436370615,3425,24206,27631,23520,3425, 0.12395497810430314,1080488,24206,1104694,24206,0,24206, 0.9780880497223665,1.5067,804682,1772922,2983222
redis_anonymized_trace_4.txt, HierarchicalCache,1200,2800,1077691,27003,1104694,27003,1104694, 0.9755561268550386,2771,24232,27003,23163,2771, 0.10261822760434026,1080462,24232,1104694,24232,0,24232, 0.9780645137929599,1.5418,802980,1772260,2983860
redis_anonymized_trace_4.txt, HierarchicalCache,1600,2400,1078216,26478,1104694,26478,1104694,0.976031372,2231,24247,26478,22870,2231,0.08425863,1080447,24247,1104694,24247,0,24247, 0.9780509353721483,1.3364,801510,1771390,2983740
redis_anonymized_trace_4.txt, HierarchicalCache,2000,2000,1078697,25997,1104694,25997,1104694, 0.9764667862774669,1752,24245,25997,22551,1752,0.067392391,1080449,24245,1104694,24245,0,24245, 0.9780527458282565,1.4122,800053,1769853,2982103
redis_anonymized_trace_4.txt, HierarchicalCache,50,4950,1070872,33822,1104694,33822,1104694, 0.9693833767541057,10541,23281,33822,23276,10541, 0.31166104902134706,1081413,23281,1104694,23281,0,23281, 0.9789253856724125,1.3927,816780,1748020,2912070
redis_anonymized_trace_4.txt, HierarchicalCache,250,4750,1075702,28992,1104694,28992,1104694, 0.9737556282554264,5693,23299,28992,23100,5693, 0.19636451434878588,1081395,23299,1104694,23299,0,23299, 0.9789090915674385,1.4477,802416,1734376,2899326
redis_anonymized_trace_4.txt, HierarchicalCache,500,4500,1076493,28201,1104694,28201,1104694, 0.9744716636462224,4854,23347,28201,22936,4854, 0.17212155597319245,1081347,23347,1104694,23347,0,23347, 0.9788656406208416,1.3487,800379,1734259,2901609
redis_anonymized_trace_4.txt, HierarchicalCache,1000,4000,1077360,27334,1104694,27334,1104694, 0.9752564963691303,3925,23409,27334,22555,3925, 0.14359405868149558,1081285,23409,1104694,23409,0,23409, 0.9788095164814872,1.5043,798212,1734572,2905022
redis_anonymized_trace_4.txt, HierarchicalCache,1500,3500,1078075,26619,1104694,26619,1104694, 0.9759037344278144,3177,23442,26619,22133,3177, 0.11935083962583118,1081252,23442,1104694,23442,0,23442, 0.9787796439557017,1.3351,796298,1733978,2906078
redis_anonymized_trace_4.txt, HierarchicalCache,2000,3000,1078697,25997,1104694,25997,1104694, 0.9764667862774669,2534,23463,25997,21765,2534,0.097472785,1081231,23463,1104694,23463,0,23463, 0.9787606341665656,1.3353,794579,1733099,2906249
redis_anonymized_trace_4.txt, HierarchicalCache,2500,2500,1079229,25465,1104694,25465,1104694,0.976948368,2007,23458,25465,21368,2007,0.078814059,1081236,23458,1104694,23458,0,23458, 0.9787651603068361,1.3437,792948,1731268,2904168
redis_anonymized_trace_4.txt, HierarchicalCache,60,5940,1072422,32272,1104694,32272,1104694, 0.9707864802379663,9740,22532,32272,22512,9740, 0.3018096182449182,1082162,22532,1104694,22532,0,22532, 0.9796034014849361,1.4363,806887,1708167,2834767
redis_anonymized_trace_4.txt, HierarchicalCache,300,5700,1075960,28734,1104694,28734,1104694, 0.9739891770933852,6161,22573,28734,22336,6161, 0.21441497877079418,1082121,22573,1104694,22573,0,22573, 0.9795662871347178,1.3302,796560,1699480,2828130
redis_anonymized_trace_4.txt, HierarchicalCache,600,5400,1076724,27970,1104694,27970,1104694, 0.9746807713267204,5365,22605,27970,22125,5365, 0.19181265641759027,1082089,22605,1104694,22605,0,22605, 0.9795373198369866,1.3989,794492,1698692,2828942
redis_anonymized_trace_4.txt, HierarchicalCache,1200,4800,1077691,27003,1104694,27003,1104694, 0.9755561268550386,4329,22674,27003,21672,4329, 0.16031552049772246,1082020,22674,1104694,22674,0,22674, 0.9794748591012534,1.4166,792074,1699034,2832734
redis_anonymized_trace_4.txt, HierarchicalCache,1800,4200,1078485,26209,1104694,26209,1104694, 0.9762748779299969,3492,22717,26209,21188,3492, 0.1332366744248159,1081977,22717,1104694,22717,0,22717, 0.9794359342949269,1.6331,789993,1698673,2834523
redis_anonymized_trace_4.txt, HierarchicalCache,2400,3600,1079129,25565,1104694,25565,1104694, 0.9768578447968397,2828,22737,25565,20751,2828, 0.11061998826520633,1081957,22737,1104694,22737,0,22737, 0.9794178297338448,1.592,788201,1697681,2834531
redis_anonymized_trace_4.txt, HierarchicalCache,3000,3000,1079715,24979,1104694,24979,1104694, 0.9773883084365445,2244,22735,24979,20269,2244,0.089835462,1081959,22735,1104694,22735,0,22735, 0.9794196401899531,1.8446,786429,1695829,2832579
redis_anonymized_trace_4.txt, HierarchicalCache,70,6930,1073166,31528,1104694,31528,1104694, 0.9714599699102194,9723,21805,31528,21763,9723,0.30839254,1082889,21805,1104694,21805,0,21805, 0.9802615022802694,1.823,799566,1671766,2762016
redis_anonymized_trace_4.txt, HierarchicalCache,350,6650,1076130,28564,1104694,28564,1104694, 0.9741430658625828,6711,21853,28564,21585,6711, 0.23494608598235542,1082841,21853,1104694,21853,0,21853, 0.9802180513336725,2.4036,791010,1665130,2757780
redis_anonymized_trace_4.txt, HierarchicalCache,700,6300,1076880,27814,1104694,27814,1104694, 0.9748219869031605,5909,21905,27814,21375,5909, 0.2124469691522255,1082789,21905,1104694,21905,0,21905, 0.9801709794748591,1.9666,789124,1665324,2760574
redis_anonymized_trace_4.txt, HierarchicalCache,1400,5600,1077968,26726,1104694,26726,1104694, 0.9758068750260253,4737,21989,26726,20867,4737, 0.1772431340267904,1082705,21989,1104694,21989,0,21989, 0.9800949403183143,1.9949,786448,1666008,2765458
redis_anonymized_trace_4.txt, HierarchicalCache,2100,4900,1078801,25893,1104694,25893,1104694, 0.9765609299950937,3839,22054,25893,20323,3839, 0.1482640095778782,1082640,22054,1104694,22054,0,22054, 0.9800361004947976,1.7929,784404,1666564,2769264
redis_anonymized_trace_4.txt, HierarchicalCache,2800,4200,1079527,25167,1104694,25167,1104694,0.977218126,3086,22081,25167,19837,3086, 0.12262089243851075,1082613,22081,1104694,22081,0,22081, 0.9800116593373368,1.7047,782415,1665655,2769705
redis_anonymized_trace_4.txt, HierarchicalCache,3500,3500,1080169,24525,1104694,24525,1104694, 0.9777992819731075,2453,22072,24525,19264,2453, 0.1000203873598369,1082622,22072,1104694,22072,0,22072, 0.9800198063898238,1.6559,780426,1663306,2766906
redis_anonymized_trace_4.txt, HierarchicalCache,80,7920,1073611,31083,1104694,31083,1104694, 0.9718627963942956,9983,21100,31083,21051,9983, 0.32117234501174274,1083594,21100,1104694,21100,0,21100, 0.9808996880584125,1.7838,793296,1637296,2692296
redis_anonymized_trace_4.txt, HierarchicalCache,400,7600,1076265,28429,1104694,28429,1104694, 0.9742652716498867,7278,21151,28429,20859,7278, 0.2560061908614443,1083543,21151,1104694,21151,0,21151, 0.9808535214276533,1.7016,785691,1631731,2689281
redis_anonymized_trace_4.txt, HierarchicalCache,800,7200,1077063,27631,1104694,27631,1104694, 0.9749876436370615,6422,21209,27631,20627,6422, 0.23242010784987877,1083485,21209,1104694,21209,0,21209, 0.9808010182005152,1.7997,783703,1632063,2692513
redis_anonymized_trace_4.txt, HierarchicalCache,1600,6400,1078216,26478,1104694,26478,1104694,0.976031372,5161,21317,26478,20075,5161, 0.1949165344814563,1083377,21317,1104694,21317,0,21317,0.980703254,1.7108,781000,1633680,2699530
redis_anonymized_trace_4.txt, HierarchicalCache,2400,5600,1079129,25565,1104694,25565,1104694, 0.9768578447968397,4165,21400,25565,19465,4165, 0.1629180520242519,1083294,21400,1104694,21400,0,21400, 0.9806281196421814,1.8983,778842,1634842,2704842
redis_anonymized_trace_4.txt, HierarchicalCache,3200,4800,1079897,24797,1104694,24797,1104694, 0.9775530599423913,3354,21443,24797,18907,3354, 0.13525829737468242,1083251,21443,1104694,21443,0,21443,0.980589195,2.868,776839,1634559,2706709
redis_anonymized_trace_4.txt, HierarchicalCache,4000,4000,1080579,24115,1104694,24115,1104694,0.978170425,2680,21435,24115,18296,2680, 0.11113414886999792,1083259,21435,1104694,21435,0,21435, 0.9805964366602878,1.9453,774737,1632137,2703887
redis_anonymized_trace_4.txt, HierarchicalCache,90,8910,1073884,30810,1104694,30810,1104694, 0.9721099236530659,10280,20530,30810,20472,10280, 0.3336579032781564,1084164,20530,1104694,20530,0,20530, 0.9814156680492516,1.6616,788487,1609687,2636187
redis_anonymized_trace_4.txt, HierarchicalCache,450,8550,1076392,28302,1104694,28302,1104694, 0.9743802356127579,7712,20590,28302,20272,7712, 0.2724895767083598,1084104,20590,1104694,20590,0,20590, 0.9813613543660055,1.8097,781383,1604983,2634483
redis_anonymized_trace_4.txt, HierarchicalCache,900,8100,1077215,27479,1104694,27479,1104694, 0.9751252383012853,6816,20663,27479,20019,6816, 0.24804396084282543,1084031,20663,1104694,20663,0,20663, 0.9812952727180558,1.7188,779425,1605945,2639095
redis_anonymized_trace_4.txt, HierarchicalCache,1800,7200,1078485,26209,1104694,26209,1104694, 0.9762748779299969,5451,20758,26209,19413,5451, 0.2079819909191499,1083936,20758,1104694,20758,0,20758,0.981209276,1.7559,776280,1606600,2644500
redis_anonymized_trace_4.txt, HierarchicalCache,2700,6300,1079423,25271,1104694,25271,1104694, 0.9771239818447461,4429,20842,25271,18717,4429, 0.17526017965256618,1083852,20842,1104694,20842,0,20842, 0.9811332368963713,1.717,774054,1607734,2649834
redis_anonymized_trace_4.txt, HierarchicalCache,3600,5400,1080252,24442,1104694,24442,1104694, 0.9778744159015981,3565,20877,24442,18075,3565, 0.14585549464037312,1083817,20877,1104694,20877,0,20877, 0.9811015539144776,1.709,771812,1606892,2650742
redis_anonymized_trace_4.txt, HierarchicalCache,4500,4500,1081018,23676,1104694,23676,1104694, 0.9785678205910415,2806,20870,23676,17389,2806, 0.11851664132454806,1083824,20870,1104694,20870,0,20870, 0.9811078905108565,1.847,769465,1604265,2647765
redis_anonymized_trace_4.txt, HierarchicalCache,100,9900,1074153,30541,1104694,30541,1104694, 0.9723534299996198,10491,20050,30541,19987,10491,0.343505452,1084644,20050,1104694,20050,0,20050, 0.9818501775152214,1.5468,784320,1586320,2588820
redis_anonymized_trace_4.txt, HierarchicalCache,500,9500,1076493,28201,1104694,28201,1104694, 0.9744716636462224,8083,20118,28201,19783,8083, 0.28662104180702813,1084576,20118,1104694,20118,0,20118, 0.9817886220075424,1.755,777776,1582496,2588396
redis_anonymized_trace_4.txt, HierarchicalCache,1000,9000,1077360,27334,1104694,27334,1104694, 0.9752564963691303,7158,20176,27334,19480,7158, 0.2618716616667886,1084518,20176,1104694,20176,0,20176, 0.9817361187804043,1.7286,775581,1582621,2591421
redis_anonymized_trace_4.txt, HierarchicalCache,2000,8000,1078697,25997,1104694,25997,1104694, 0.9764667862774669,5713,20284,25997,18830,5713, 0.21975612570681233,1084410,20284,1104694,20284,0,20284, 0.9816383541505611,1.8516,772326,1583686,2597886
redis_anonymized_trace_4.txt, HierarchicalCache,3000,7000,1079715,24979,1104694,24979,1104694, 0.9773883084365445,4618,20361,24979,18060,4618, 0.18487529524800833,1084333,20361,1104694,20361,0,20361, 0.9815686515903952,2.1038,769811,1584251,2602301
redis_anonymized_trace_4.txt, HierarchicalCache,4000,6000,1080579,24115,1104694,24115,1104694,0.978170425,3706,20409,24115,17358,3706, 0.15368028198216876,1084285,20409,1104694,20409,0,20409, 0.9815252006437982,33.4948,767555,1583915,2604365
redis_anonymized_trace_4.txt, HierarchicalCache,5000,5000,1081421,23273,1104694,23273,1104694, 0.9789326274968453,2876,20397,23273,16601,2876, 0.12357667683581833,1084297,20397,1104694,20397,0,20397, 0.9815360633804474,1.4192,764945,1580825,2600675
redis_anonymized_trace_4.txt, HierarchicalCache,200,19800,1075355,29339,1104694,29339,1104694, 0.9734415141206524,11089,18250,29339,18142,11089, 0.37796107570128495,1086444,18250,1104694,18250,0,18250,0.983479588,1.7053,768114,1498114,2410614
redis_anonymized_trace_4.txt, HierarchicalCache,1000,19000,1077360,27334,1104694,27334,1104694, 0.9752564963691303,9084,18250,27334,17789,9084, 0.3323333577229824,1086444,18250,1104694,18250,0,18250,0.983479588,1.3702,762099,1492099,2404599
redis_anonymized_trace_4.txt, HierarchicalCache,2000,18000,1078697,25997,1104694,25997,1104694, 0.9764667862774669,7747,18250,25997,17281,7747, 0.2979959226064546,1086444,18250,1104694,18250,0,18250,0.983479588,1.4724,758088,1488088,2400588
redis_anonymized_trace_4.txt, HierarchicalCache,4000,16000,1080579,24115,1104694,24115,1104694,0.978170425,5865,18250,24115,16010,5865, 0.24320962056811113,1086444,18250,1104694,18250,0,18250,0.983479588,1.3391,752442,1482442,2394942
redis_anonymized_trace_4.txt, HierarchicalCache,6000,14000,1082169,22525,1104694,22525,1104694, 0.9796097380813148,4274,18251,22525,14494,4274, 0.18974472807991122,1086443,18251,1104694,18251,0,18251, 0.9834786827845539,1.3601,747679,1477719,2390269
redis_anonymized_trace_4.txt, HierarchicalCache,8000,12000,1083613,21081,1104694,21081,1104694, 0.9809168873914406,2830,18251,21081,12469,2830, 0.13424410606707463,1086443,18251,1104694,18251,0,18251, 0.9834786827845539,1.4013,743347,1473387,2385937
redis_anonymized_trace_4.txt, HierarchicalCache,10000,10000,1084671,20023,1104694,20023,1104694, 0.9818746186726822,1773,18250,20023,9962,1773,0.08854817,1086444,18250,1104694,18250,0,18250,0.983479588,1.3923,740166,1470166,2382666
redis_anonymized_trace_4.txt, HierarchicalCache,300,29700,1075960,28734,1104694,28734,1104694, 0.9739891770933852,10484,18250,28734,18106,10484, 0.3648639242708986,1086444,18250,1104694,18250,0,18250,0.983479588,1.3512,766299,1496299,2408799
redis_anonymized_trace_4.txt, HierarchicalCache,1500,28500,1078075,26619,1104694,26619,1104694, 0.9759037344278144,8369,18250,26619,17538,8369, 0.31439948908674253,1086444,18250,1104694,18250,0,18250,0.983479588,1.7387,759954,1489954,2402454
redis_anonymized_trace_4.txt, HierarchicalCache,3000,27000,1079715,24979,1104694,24979,1104694, 0.9773883084365445,6729,18250,24979,16685,6729, 0.26938628447896235,1086444,18250,1104694,18250,0,18250,0.983479588,1.8744,755034,1485034,2397534
redis_anonymized_trace_4.txt, HierarchicalCache,6000,24000,1082169,22525,1104694,22525,1104694, 0.9796097380813148,4275,18250,22525,14494,4275, 0.1897891231964484,1086444,18250,1104694,18250,0,18250,0.983479588,1.5532,747672,1477672,2390172
redis_anonymized_trace_4.txt, HierarchicalCache,9000,21000,1084179,20515,1104694,20515,1104694, 0.9814292464700632,2265,18250,20515,11242,2265, 0.11040701925420424,1086444,18250,1104694,18250,0,18250,0.983479588,1.6677,741642,1471642,2384142
